epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
743,17292.3,1.0512,0.53566,0.80739,0.88697,0.69692,0.77901,0.45455,1.35089,0.64051,0.82817,0.0026542,0.0026542,0.0026542
744,17315.3,1.05051,0.53464,0.80969,0.88699,0.6968,0.77921,0.45599,1.35087,0.64014,0.82818,0.0026443,0.0026443,0.0026443
745,17338.2,1.048,0.54312,0.81125,0.88686,0.69845,0.77908,0.4555,1.35141,0.63999,0.82824,0.0026344,0.0026344,0.0026344
746,17361.4,1.04853,0.53611,0.80968,0.88641,0.69829,0.77881,0.45542,1.35041,0.64012,0.8283,0.0026245,0.0026245,0.0026245
747,17384.1,1.05055,0.53736,0.81014,0.88623,0.69782,0.77896,0.45558,1.35083,0.64051,0.82831,0.0026146,0.0026146,0.0026146
748,17406.8,1.04641,0.53582,0.81111,0.88594,0.69689,0.7794,0.45537,1.3503,0.63931,0.82839,0.0026047,0.0026047,0.0026047
749,17430,1.03117,0.52278,0.81202,0.88593,0.69744,0.77911,0.45516,1.34935,0.63924,0.82831,0.0025948,0.0025948,0.0025948
750,17452.9,1.04482,0.5296,0.81081,0.88547,0.6962,0.77953,0.4559,1.34956,0.63972,0.82828,0.0025849,0.0025849,0.0025849
751,17476.1,1.03073,0.52834,0.80629,0.88514,0.69576,0.77921,0.45633,1.34989,0.63905,0.82832,0.002575,0.002575,0.002575
752,17500.4,1.04219,0.52899,0.80988,0.8848,0.69402,0.77912,0.45568,1.35001,0.63854,0.82837,0.0025651,0.0025651,0.0025651
753,17524,1.04751,0.53989,0.80926,0.88521,0.69433,0.77957,0.45797,1.34999,0.6392,0.82838,0.0025552,0.0025552,0.0025552
754,17547.1,1.02991,0.53346,0.80905,0.88545,0.69298,0.77925,0.45691,1.34974,0.63835,0.82832,0.0025453,0.0025453,0.0025453
755,17570.3,1.04442,0.53493,0.80885,0.88105,0.69095,0.77873,0.45686,1.35002,0.63887,0.82833,0.0025354,0.0025354,0.0025354
756,17593.7,1.04298,0.53051,0.80719,0.86902,0.70421,0.77925,0.45752,1.35114,0.63939,0.82825,0.0025255,0.0025255,0.0025255
757,17616.7,1.05081,0.53385,0.80919,0.86928,0.70377,0.77913,0.45788,1.35146,0.63969,0.82844,0.0025156,0.0025156,0.0025156
758,17639.6,1.03201,0.52885,0.80906,0.86898,0.70463,0.77895,0.45728,1.3508,0.63905,0.82846,0.0025057,0.0025057,0.0025057
759,17662.6,1.04441,0.53155,0.81257,0.86881,0.70449,0.7796,0.45711,1.35114,0.63925,0.82854,0.0024958,0.0024958,0.0024958
760,17685.7,1.01991,0.52118,0.80681,0.86765,0.70088,0.77947,0.45709,1.35207,0.63918,0.82852,0.0024859,0.0024859,0.0024859
761,17708.5,1.0313,0.53038,0.80803,0.8674,0.70116,0.77936,0.45704,1.3521,0.64059,0.82851,0.002476,0.002476,0.002476
762,17731.9,1.03409,0.53109,0.80726,0.86649,0.69976,0.77951,0.45743,1.35261,0.64125,0.8286,0.0024661,0.0024661,0.0024661
763,17755.1,1.02899,0.52085,0.80871,0.86366,0.69225,0.77908,0.45744,1.35323,0.64104,0.82866,0.0024562,0.0024562,0.0024562
764,17777.9,1.026,0.52628,0.80529,0.86637,0.69269,0.77911,0.45801,1.35461,0.64174,0.8287,0.0024463,0.0024463,0.0024463
765,17801,1.0386,0.52579,0.80774,0.86724,0.69309,0.7795,0.45822,1.35408,0.64168,0.82874,0.0024364,0.0024364,0.0024364
766,17824.2,1.03574,0.52747,0.80925,0.86578,0.69312,0.77974,0.45757,1.35387,0.64098,0.8287,0.0024265,0.0024265,0.0024265
767,17847.3,1.03038,0.52489,0.80747,0.86578,0.69269,0.77925,0.45722,1.35325,0.641,0.82863,0.0024166,0.0024166,0.0024166
768,17870.7,1.03464,0.52112,0.80897,0.86587,0.69269,0.7795,0.4584,1.35286,0.64079,0.82865,0.0024067,0.0024067,0.0024067
769,17893.5,1.04049,0.53469,0.81009,0.86536,0.69269,0.77963,0.45751,1.35189,0.6404,0.82856,0.0023968,0.0023968,0.0023968
770,17916.8,1.02824,0.52515,0.80751,0.86603,0.69225,0.77899,0.45678,1.35213,0.6404,0.82855,0.0023869,0.0023869,0.0023869
771,17940.1,1.02078,0.52012,0.80839,0.87213,0.69576,0.77898,0.45829,1.35221,0.64014,0.82848,0.002377,0.002377,0.002377
772,17963.4,1.02039,0.52215,0.80764,0.87288,0.69456,0.77901,0.45745,1.35208,0.63908,0.82863,0.0023671,0.0023671,0.0023671
773,17986.8,1.01895,0.51946,0.8069,0.8726,0.69454,0.77902,0.45725,1.35251,0.63909,0.82865,0.0023572,0.0023572,0.0023572
774,18010.6,1.01703,0.52062,0.80486,0.87236,0.69225,0.77885,0.45797,1.3528,0.64037,0.82865,0.0023473,0.0023473,0.0023473
775,18033.7,1.03099,0.52049,0.81088,0.87296,0.69225,0.77889,0.45716,1.35262,0.63952,0.82871,0.0023374,0.0023374,0.0023374
776,18057.5,1.01658,0.52342,0.80602,0.8741,0.69209,0.77901,0.45757,1.35233,0.63883,0.82863,0.0023275,0.0023275,0.0023275
777,18080.8,1.0166,0.52161,0.80369,0.87367,0.69177,0.77839,0.45764,1.35258,0.63908,0.82867,0.0023176,0.0023176,0.0023176
778,18105.1,1.02889,0.51808,0.80713,0.88468,0.68965,0.77803,0.45715,1.35162,0.63926,0.8286,0.0023077,0.0023077,0.0023077
779,18128.2,1.01963,0.5194,0.80659,0.88339,0.69038,0.77848,0.45728,1.35244,0.63995,0.82865,0.0022978,0.0022978,0.0022978
780,18151.8,1.02898,0.52363,0.8086,0.88445,0.69071,0.77903,0.45708,1.35146,0.64027,0.82863,0.0022879,0.0022879,0.0022879
781,18175.1,1.0285,0.52036,0.80708,0.88403,0.69086,0.77874,0.45733,1.35146,0.64065,0.82854,0.002278,0.002278,0.002278
782,18198.5,1.01372,0.51523,0.80741,0.88383,0.69077,0.77925,0.4573,1.35255,0.64125,0.82867,0.0022681,0.0022681,0.0022681
783,18221.9,1.01313,0.51909,0.80919,0.88318,0.69151,0.77938,0.45736,1.35184,0.64093,0.82866,0.0022582,0.0022582,0.0022582
784,18245.6,1.00872,0.5142,0.80381,0.88345,0.69139,0.77948,0.45678,1.35311,0.64118,0.82869,0.0022483,0.0022483,0.0022483
785,18269,1.00615,0.51036,0.80673,0.8839,0.69187,0.77957,0.45689,1.35302,0.64028,0.82866,0.0022384,0.0022384,0.0022384
786,18292.2,1.02039,0.52077,0.80875,0.88143,0.69114,0.77874,0.45642,1.35285,0.64035,0.82874,0.0022285,0.0022285,0.0022285
787,18316.2,1.00923,0.51483,0.8048,0.88028,0.69128,0.77918,0.45545,1.35363,0.64211,0.82861,0.0022186,0.0022186,0.0022186
788,18339.7,1.01462,0.52242,0.80489,0.8823,0.69139,0.77982,0.45545,1.3536,0.6418,0.82869,0.0022087,0.0022087,0.0022087
789,18363.3,1.00909,0.51251,0.80671,0.88439,0.69139,0.77996,0.45599,1.35294,0.64158,0.82874,0.0021988,0.0021988,0.0021988
790,18387.1,0.99602,0.50857,0.80427,0.88405,0.69164,0.77987,0.45612,1.35298,0.64199,0.82864,0.0021889,0.0021889,0.0021889
791,18410.7,1.00696,0.50942,0.80761,0.88294,0.69155,0.77984,0.45582,1.35232,0.64163,0.82861,0.002179,0.002179,0.002179
792,18434.2,1.01524,0.51448,0.80721,0.88253,0.69095,0.77914,0.45658,1.35251,0.64329,0.82851,0.0021691,0.0021691,0.0021691
793,18458,1.00761,0.51499,0.80792,0.88592,0.69139,0.77951,0.45703,1.35304,0.64225,0.82853,0.0021592,0.0021592,0.0021592
794,18481,1.00728,0.51333,0.80558,0.88476,0.69095,0.7789,0.45646,1.3524,0.64196,0.82854,0.0021493,0.0021493,0.0021493
795,18504.3,1.00862,0.51621,0.80606,0.88598,0.69139,0.7798,0.45695,1.35283,0.64177,0.82857,0.0021394,0.0021394,0.0021394
796,18528.4,1.00417,0.51624,0.80444,0.88603,0.69139,0.78,0.45817,1.35283,0.64202,0.82857,0.0021295,0.0021295,0.0021295
797,18551.8,1.004,0.50946,0.80517,0.88572,0.69095,0.77562,0.45703,1.35293,0.6424,0.82852,0.0021196,0.0021196,0.0021196
798,18575,0.99861,0.51032,0.8073,0.88644,0.69182,0.77653,0.45607,1.35369,0.64239,0.82842,0.0021097,0.0021097,0.0021097
799,18599.3,1.00713,0.51407,0.80528,0.88698,0.69139,0.7763,0.4557,1.35491,0.64314,0.82852,0.0020998,0.0020998,0.0020998
800,18623.1,0.9932,0.5072,0.80698,0.88619,0.69095,0.77597,0.45738,1.35376,0.6429,0.82849,0.0020899,0.0020899,0.0020899
801,18646.5,0.98805,0.50729,0.80398,0.8866,0.69139,0.77668,0.45716,1.35493,0.64252,0.82848,0.00208,0.00208,0.00208
802,18669.7,0.99718,0.51243,0.80477,0.88546,0.69105,0.77645,0.45678,1.3545,0.64175,0.82853,0.0020701,0.0020701,0.0020701
803,18693.4,0.99732,0.50849,0.80639,0.88688,0.69139,0.77702,0.45592,1.35428,0.64295,0.82851,0.0020602,0.0020602,0.0020602
804,18716.4,0.98489,0.5098,0.80493,0.88689,0.69182,0.7775,0.45597,1.35375,0.6416,0.82859,0.0020503,0.0020503,0.0020503
805,18739.7,0.99037,0.51265,0.80397,0.88659,0.69179,0.77704,0.45641,1.35489,0.64159,0.82871,0.0020404,0.0020404,0.0020404
806,18763.1,0.99981,0.51211,0.80385,0.88625,0.69136,0.77715,0.45635,1.35563,0.6419,0.8287,0.0020305,0.0020305,0.0020305
807,18786.4,1.00197,0.50826,0.80621,0.88618,0.69094,0.77741,0.45614,1.35561,0.64164,0.82876,0.0020206,0.0020206,0.0020206
808,18810,0.99868,0.51185,0.80552,0.88629,0.69038,0.77719,0.45735,1.3563,0.64216,0.82883,0.0020107,0.0020107,0.0020107
809,18833.3,0.9928,0.50728,0.80611,0.88476,0.68965,0.77662,0.45652,1.35747,0.64277,0.82887,0.0020008,0.0020008,0.0020008
810,18856.7,1.00233,0.51028,0.80361,0.88293,0.68923,0.7763,0.45626,1.3572,0.64211,0.82903,0.0019909,0.0019909,0.0019909
811,18880.2,0.99311,0.50618,0.80586,0.88429,0.68933,0.77726,0.45631,1.35735,0.64237,0.82902,0.001981,0.001981,0.001981
812,18904,0.97965,0.50082,0.80596,0.87969,0.68933,0.77708,0.45666,1.35711,0.64159,0.82895,0.0019711,0.0019711,0.0019711
813,18927.1,0.99302,0.50455,0.8063,0.87744,0.68965,0.77747,0.45528,1.35728,0.64211,0.82905,0.0019612,0.0019612,0.0019612
814,18950.6,0.98546,0.4939,0.80571,0.87558,0.68982,0.77799,0.45583,1.35782,0.64268,0.82897,0.0019513,0.0019513,0.0019513
815,18974.2,0.98752,0.50493,0.80606,0.87573,0.69036,0.7778,0.45572,1.35767,0.64248,0.82911,0.0019414,0.0019414,0.0019414
816,18997.7,0.98576,0.50387,0.80588,0.87566,0.69055,0.77788,0.455,1.35767,0.64246,0.82904,0.0019315,0.0019315,0.0019315
817,19021.2,0.99226,0.50644,0.80718,0.87588,0.69144,0.77829,0.45607,1.35906,0.64228,0.82912,0.0019216,0.0019216,0.0019216
818,19044.8,0.98738,0.50282,0.80441,0.87562,0.69143,0.77773,0.45539,1.36,0.64401,0.82923,0.0019117,0.0019117,0.0019117
819,19068,0.99151,0.50617,0.80385,0.87582,0.69217,0.77725,0.45543,1.36058,0.64321,0.82937,0.0019018,0.0019018,0.0019018
820,19090.7,0.98544,0.50102,0.80503,0.87558,0.69288,0.77788,0.45622,1.36059,0.64283,0.82919,0.0018919,0.0018919,0.0018919
821,19114,0.98023,0.49262,0.8039,0.87604,0.69312,0.77767,0.45692,1.36073,0.64314,0.82921,0.001882,0.001882,0.001882
822,19137.7,0.97689,0.50029,0.80156,0.87533,0.69347,0.77727,0.45714,1.36096,0.64381,0.82924,0.0018721,0.0018721,0.0018721
823,19160.7,0.98893,0.49857,0.80448,0.87558,0.69378,0.77728,0.45705,1.36211,0.64359,0.82932,0.0018622,0.0018622,0.0018622
824,19184.7,0.9906,0.50457,0.80624,0.87524,0.69443,0.77978,0.45838,1.36244,0.64462,0.82928,0.0018523,0.0018523,0.0018523
825,19207.9,0.9748,0.50137,0.80407,0.87574,0.69534,0.77982,0.45913,1.36232,0.64489,0.82944,0.0018424,0.0018424,0.0018424
826,19231.4,0.98057,0.50266,0.80543,0.87588,0.6953,0.77702,0.45761,1.36159,0.64409,0.82932,0.0018325,0.0018325,0.0018325
827,19255.5,0.98629,0.49973,0.80535,0.87469,0.69512,0.77704,0.45663,1.36264,0.64434,0.82947,0.0018226,0.0018226,0.0018226
828,19279.5,0.96606,0.49323,0.80321,0.8753,0.69521,0.78004,0.45874,1.36261,0.64519,0.8293,0.0018127,0.0018127,0.0018127
829,19303.7,0.97266,0.4927,0.80287,0.87647,0.69611,0.77996,0.45832,1.36288,0.64397,0.82925,0.0018028,0.0018028,0.0018028
830,19327.3,0.97348,0.49485,0.80441,0.87724,0.6965,0.7799,0.4588,1.36184,0.64337,0.82936,0.0017929,0.0017929,0.0017929
831,19351.6,0.98464,0.49981,0.80371,0.87647,0.69777,0.77984,0.45886,1.36192,0.64396,0.82938,0.001783,0.001783,0.001783
832,19375,0.98162,0.4992,0.80453,0.87663,0.69839,0.77969,0.45889,1.3623,0.64411,0.82933,0.0017731,0.0017731,0.0017731
833,19398.5,0.97447,0.49728,0.8029,0.87594,0.69899,0.77983,0.45826,1.36219,0.64389,0.82927,0.0017632,0.0017632,0.0017632
834,19422.1,0.97004,0.49752,0.80537,0.87538,0.69851,0.77913,0.45867,1.36259,0.64458,0.82931,0.0017533,0.0017533,0.0017533
835,19445.7,0.97762,0.49336,0.80449,0.87558,0.69861,0.77944,0.45785,1.3623,0.6446,0.82941,0.0017434,0.0017434,0.0017434
836,19469.5,0.96779,0.49491,0.80258,0.87664,0.69897,0.77935,0.45858,1.36211,0.64402,0.82935,0.0017335,0.0017335,0.0017335
837,19493.7,0.96816,0.49497,0.80314,0.87614,0.69881,0.77905,0.45782,1.36232,0.64426,0.82937,0.0017236,0.0017236,0.0017236
838,19517.2,0.97551,0.49703,0.80643,0.87657,0.69849,0.78277,0.45859,1.36298,0.64494,0.82943,0.0017137,0.0017137,0.0017137
839,19541.3,0.97423,0.49744,0.80234,0.87673,0.69956,0.78283,0.45795,1.36254,0.64519,0.8294,0.0017038,0.0017038,0.0017038
840,19565.5,0.96752,0.4943,0.80285,0.87681,0.70066,0.78262,0.45825,1.36304,0.64607,0.82946,0.0016939,0.0016939,0.0016939
841,19589.4,0.96827,0.49356,0.80315,0.87686,0.70052,0.78276,0.45738,1.3636,0.64586,0.82941,0.001684,0.001684,0.001684
842,19613.7,0.98035,0.49982,0.80323,0.87511,0.70169,0.78222,0.45855,1.36423,0.64584,0.82945,0.0016741,0.0016741,0.0016741
843,19638,0.96219,0.49105,0.80079,0.87419,0.70232,0.77858,0.45743,1.36376,0.64518,0.82951,0.0016642,0.0016642,0.0016642
844,19661.8,0.96142,0.48524,0.80211,0.87162,0.70184,0.78169,0.45662,1.36442,0.64568,0.82966,0.0016543,0.0016543,0.0016543
845,19686.5,0.97259,0.49318,0.80179,0.8714,0.70184,0.77827,0.4569,1.3648,0.64589,0.82974,0.0016444,0.0016444,0.0016444
846,19710.3,0.96855,0.49435,0.80446,0.86975,0.70228,0.77827,0.45663,1.36475,0.64646,0.82979,0.0016345,0.0016345,0.0016345
847,19734.1,0.96151,0.48267,0.80352,0.86836,0.70271,0.77848,0.45679,1.36387,0.64576,0.82979,0.0016246,0.0016246,0.0016246
848,19758,0.95054,0.48724,0.80197,0.86943,0.70264,0.77853,0.45727,1.36521,0.64745,0.82989,0.0016147,0.0016147,0.0016147
849,19782.2,0.95649,0.48505,0.80387,0.86962,0.70228,0.78225,0.45758,1.36455,0.64635,0.82986,0.0016048,0.0016048,0.0016048
850,19805.6,0.95651,0.48825,0.79976,0.86698,0.70243,0.78225,0.45742,1.36479,0.64573,0.82987,0.0015949,0.0015949,0.0015949
851,19829.2,0.94967,0.48717,0.8018,0.86794,0.70228,0.77888,0.45705,1.36546,0.64668,0.82986,0.001585,0.001585,0.001585
852,19853.5,0.95598,0.48514,0.80574,0.86761,0.70228,0.77864,0.45705,1.36553,0.64728,0.82997,0.0015751,0.0015751,0.0015751
853,19877.1,0.95031,0.48911,0.8028,0.86873,0.70184,0.77816,0.45677,1.36572,0.64692,0.83001,0.0015652,0.0015652,0.0015652
854,19901.7,0.9552,0.48636,0.80253,0.86817,0.70184,0.77852,0.45716,1.36698,0.64682,0.83022,0.0015553,0.0015553,0.0015553
855,19925.5,0.95591,0.48847,0.80251,0.86821,0.70184,0.77844,0.45917,1.36693,0.64682,0.83028,0.0015454,0.0015454,0.0015454
856,19949.5,0.94989,0.48198,0.80115,0.86903,0.70184,0.77847,0.45863,1.36746,0.64678,0.83025,0.0015355,0.0015355,0.0015355
857,19973.5,0.9555,0.48545,0.80098,0.86966,0.70184,0.77825,0.45809,1.36806,0.64625,0.83032,0.0015256,0.0015256,0.0015256
858,19997.8,0.94596,0.4814,0.80101,0.86835,0.70184,0.77836,0.45844,1.36884,0.64611,0.83041,0.0015157,0.0015157,0.0015157
859,20021.9,0.95729,0.48252,0.80236,0.86625,0.70184,0.77814,0.4596,1.36986,0.64631,0.83043,0.0015058,0.0015058,0.0015058
860,20045.7,0.94628,0.48322,0.80173,0.86649,0.70184,0.77792,0.45871,1.36909,0.64649,0.83053,0.0014959,0.0014959,0.0014959
861,20070,0.95235,0.48123,0.80022,0.87463,0.69992,0.77836,0.45979,1.36893,0.64608,0.8306,0.001486,0.001486,0.001486
862,20093.7,0.94583,0.4872,0.79973,0.87092,0.69929,0.77771,0.45957,1.36853,0.64635,0.83056,0.0014761,0.0014761,0.0014761
863,20118,0.95302,0.4869,0.80305,0.85091,0.70358,0.77729,0.45861,1.36937,0.64613,0.83066,0.0014662,0.0014662,0.0014662
864,20141.6,0.93807,0.48058,0.79919,0.84868,0.70358,0.77713,0.45874,1.36992,0.64604,0.83078,0.0014563,0.0014563,0.0014563
865,20165.3,0.94697,0.47979,0.80103,0.84464,0.70401,0.77704,0.45824,1.37011,0.64589,0.83077,0.0014464,0.0014464,0.0014464
866,20189.3,0.93624,0.48012,0.80035,0.84251,0.70358,0.77988,0.4593,1.37152,0.64738,0.83078,0.0014365,0.0014365,0.0014365
867,20213.1,0.94974,0.48381,0.80068,0.8397,0.70517,0.77983,0.45774,1.37252,0.64766,0.83088,0.0014266,0.0014266,0.0014266
868,20236.7,0.94352,0.47644,0.80105,0.8399,0.70546,0.77627,0.45663,1.37281,0.64868,0.83088,0.0014167,0.0014167,0.0014167
869,20260.6,0.9361,0.47819,0.80219,0.8397,0.70586,0.77609,0.45739,1.37323,0.64851,0.83098,0.0014068,0.0014068,0.0014068
870,20285.2,0.93686,0.47669,0.80115,0.83549,0.70315,0.77593,0.45681,1.37436,0.64731,0.83098,0.0013969,0.0013969,0.0013969
871,20309.2,0.94385,0.4777,0.80139,0.83462,0.70315,0.77569,0.45561,1.3754,0.64672,0.83101,0.001387,0.001387,0.001387
872,20333.5,0.93691,0.47959,0.80094,0.83422,0.70315,0.77551,0.45694,1.37503,0.64612,0.83094,0.0013771,0.0013771,0.0013771
873,20358.1,0.93604,0.48052,0.80013,0.83356,0.70289,0.77902,0.45582,1.3758,0.64645,0.83098,0.0013672,0.0013672,0.0013672
874,20382.5,0.9318,0.47318,0.79799,0.8327,0.70288,0.77855,0.4575,1.37732,0.64793,0.83106,0.0013573,0.0013573,0.0013573
875,20406.4,0.93319,0.4772,0.79995,0.83315,0.70324,0.77867,0.45581,1.37751,0.64964,0.83102,0.0013474,0.0013474,0.0013474
876,20430.4,0.93269,0.47672,0.7988,0.83185,0.7033,0.77824,0.45552,1.37766,0.64974,0.83103,0.0013375,0.0013375,0.0013375
877,20454.2,0.92273,0.47429,0.80104,0.83208,0.70331,0.77831,0.45587,1.38014,0.64991,0.83114,0.0013276,0.0013276,0.0013276
878,20477.8,0.9322,0.47576,0.7995,0.83208,0.70358,0.77826,0.45427,1.38063,0.65067,0.83129,0.0013177,0.0013177,0.0013177
879,20502.2,0.93068,0.47457,0.79857,0.83194,0.70358,0.77781,0.45443,1.38003,0.64995,0.83139,0.0013078,0.0013078,0.0013078
880,20525.6,0.94526,0.48144,0.79994,0.8321,0.70358,0.77743,0.45497,1.38033,0.65028,0.83137,0.0012979,0.0012979,0.0012979
881,20549.5,0.92309,0.4701,0.79887,0.8314,0.70358,0.77727,0.45432,1.3798,0.65085,0.8314,0.001288,0.001288,0.001288
882,20573.6,0.93381,0.47539,0.80258,0.83182,0.70358,0.77741,0.45585,1.37952,0.65028,0.83133,0.0012781,0.0012781,0.0012781
883,20597,0.92436,0.47395,0.79926,0.83072,0.70339,0.7771,0.4557,1.37949,0.65062,0.83136,0.0012682,0.0012682,0.0012682
884,20623.5,0.92356,0.47144,0.79874,0.83149,0.70387,0.77738,0.45349,1.37993,0.65164,0.83129,0.0012583,0.0012583,0.0012583
885,20648.5,0.92384,0.46964,0.80129,0.83115,0.70401,0.77706,0.45427,1.38092,0.65209,0.83132,0.0012484,0.0012484,0.0012484
886,20673.8,0.92259,0.47152,0.798,0.83111,0.70401,0.77698,0.45428,1.3804,0.65289,0.83131,0.0012385,0.0012385,0.0012385
887,20697.3,0.93883,0.47924,0.79938,0.82969,0.70401,0.77711,0.45453,1.38123,0.65242,0.8314,0.0012286,0.0012286,0.0012286
888,20722.6,0.9112,0.46215,0.79798,0.83146,0.70428,0.77748,0.45452,1.38147,0.65216,0.83144,0.0012187,0.0012187,0.0012187
889,20746.4,0.90928,0.46227,0.79931,0.82945,0.70401,0.77734,0.45385,1.38229,0.65249,0.8315,0.0012088,0.0012088,0.0012088
890,20768.6,0.91764,0.47033,0.79889,0.82969,0.70401,0.77724,0.45375,1.38377,0.65238,0.83156,0.0011989,0.0011989,0.0011989
891,20790.7,0.9188,0.46852,0.80038,0.82799,0.70401,0.77711,0.45425,1.38397,0.65299,0.8315,0.001189,0.001189,0.001189
892,20813,0.92047,0.46977,0.80071,0.82899,0.70401,0.7769,0.45421,1.38407,0.65276,0.83157,0.0011791,0.0011791,0.0011791
893,20834.9,0.90953,0.47084,0.79868,0.82884,0.70387,0.77724,0.45664,1.3836,0.65227,0.83153,0.0011692,0.0011692,0.0011692
894,20857.1,0.90983,0.46303,0.79929,0.83096,0.70509,0.77738,0.45397,1.38441,0.65158,0.83159,0.0011593,0.0011593,0.0011593
895,20879.3,0.91449,0.46327,0.79677,0.83089,0.70487,0.7774,0.4532,1.38433,0.65233,0.83142,0.0011494,0.0011494,0.0011494
896,20901.7,0.90314,0.46039,0.79812,0.83062,0.70432,0.77775,0.45581,1.38655,0.65234,0.83193,0.0011395,0.0011395,0.0011395
897,20923.8,0.91146,0.46145,0.79967,0.83074,0.70413,0.7778,0.45434,1.38713,0.65127,0.8319,0.0011296,0.0011296,0.0011296
898,20945.8,0.91567,0.46547,0.79743,0.83197,0.70428,0.77812,0.45456,1.38774,0.65268,0.83178,0.0011197,0.0011197,0.0011197
899,20967.4,0.90857,0.46416,0.79951,0.83923,0.7089,0.77845,0.45521,1.38813,0.65372,0.8318,0.0011098,0.0011098,0.0011098
900,20989.1,0.91994,0.47021,0.79885,0.8398,0.71076,0.77832,0.45596,1.38822,0.65308,0.83183,0.0010999,0.0010999,0.0010999
901,21011.5,0.90783,0.46108,0.80036,0.84028,0.71039,0.77821,0.45416,1.38898,0.65341,0.83193,0.00109,0.00109,0.00109
902,21033,0.91034,0.46236,0.79706,0.83867,0.71031,0.77784,0.45429,1.39042,0.65419,0.83198,0.0010801,0.0010801,0.0010801
903,21054.6,0.90427,0.46134,0.79967,0.84004,0.71065,0.77789,0.45583,1.38997,0.65384,0.83203,0.0010702,0.0010702,0.0010702
904,21077.3,0.91448,0.46829,0.79684,0.83873,0.71011,0.77772,0.45479,1.3903,0.65499,0.83203,0.0010603,0.0010603,0.0010603
905,21100.2,0.91134,0.45989,0.79916,0.838,0.71011,0.77724,0.45372,1.39073,0.65511,0.83206,0.0010504,0.0010504,0.0010504
906,21122.7,0.89658,0.46058,0.79672,0.84032,0.71007,0.77745,0.45552,1.3901,0.65477,0.83211,0.0010405,0.0010405,0.0010405
907,21145.2,0.90633,0.46433,0.79832,0.83615,0.71076,0.77738,0.45368,1.39153,0.65594,0.83209,0.0010306,0.0010306,0.0010306
908,21167.6,0.89864,0.45719,0.79959,0.83425,0.71083,0.77794,0.45274,1.39225,0.65588,0.83214,0.0010207,0.0010207,0.0010207
909,21189.3,0.90824,0.4695,0.7975,0.83505,0.71033,0.77726,0.45488,1.39152,0.65539,0.83204,0.0010108,0.0010108,0.0010108
910,21211.3,0.89784,0.46097,0.79645,0.83326,0.70964,0.77695,0.45436,1.39263,0.65556,0.83217,0.0010009,0.0010009,0.0010009
911,21233.2,0.89183,0.45547,0.79636,0.83287,0.70924,0.77669,0.4548,1.39247,0.65614,0.83204,0.000991,0.000991,0.000991
912,21255.1,0.91303,0.45991,0.79835,0.83392,0.70988,0.77713,0.45575,1.3932,0.65588,0.83213,0.0009811,0.0009811,0.0009811
913,21277.3,0.9151,0.46608,0.79903,0.83389,0.71003,0.77711,0.45568,1.39392,0.65561,0.8321,0.0009712,0.0009712,0.0009712
914,21299.3,0.90281,0.46292,0.7962,0.83434,0.70979,0.77691,0.45479,1.39301,0.6557,0.83212,0.0009613,0.0009613,0.0009613
915,21321.5,0.90082,0.45594,0.79795,0.83778,0.70924,0.77698,0.45407,1.39293,0.65638,0.83241,0.0009514,0.0009514,0.0009514
916,21343.7,0.90236,0.46016,0.79645,0.83913,0.70924,0.77687,0.45411,1.39255,0.65628,0.83236,0.0009415,0.0009415,0.0009415
917,21365.3,0.89456,0.45251,0.7969,0.84825,0.70796,0.77743,0.45456,1.3924,0.65554,0.83229,0.0009316,0.0009316,0.0009316
918,21387.4,0.89934,0.45715,0.79561,0.85502,0.70924,0.77835,0.45484,1.3917,0.65471,0.83228,0.0009217,0.0009217,0.0009217
919,21409.8,0.89274,0.45234,0.79565,0.85241,0.70881,0.77662,0.45365,1.39383,0.65656,0.83245,0.0009118,0.0009118,0.0009118
920,21431.7,0.88906,0.45463,0.79955,0.85232,0.70838,0.7778,0.45468,1.39451,0.65564,0.83252,0.0009019,0.0009019,0.0009019
921,21453.8,0.89467,0.45727,0.79754,0.8547,0.70892,0.77801,0.4546,1.39477,0.65548,0.83246,0.000892,0.000892,0.000892
922,21475.7,0.89289,0.45606,0.79837,0.85606,0.70881,0.77682,0.45343,1.39511,0.6551,0.83255,0.0008821,0.0008821,0.0008821
923,21497.5,0.88547,0.45043,0.79668,0.8547,0.70838,0.77671,0.45335,1.3953,0.65512,0.83267,0.0008722,0.0008722,0.0008722
924,21519.4,0.88974,0.45391,0.79532,0.85365,0.70838,0.77792,0.4531,1.39501,0.65581,0.83286,0.0008623,0.0008623,0.0008623
925,21541.2,0.89853,0.46084,0.79753,0.85586,0.70794,0.77668,0.45327,1.39477,0.65534,0.83287,0.0008524,0.0008524,0.0008524
926,21563.1,0.89353,0.45522,0.79906,0.85745,0.70838,0.7772,0.45334,1.39536,0.65549,0.83276,0.0008425,0.0008425,0.0008425
927,21585.2,0.87596,0.4458,0.79678,0.85718,0.70751,0.77683,0.45335,1.39623,0.65764,0.83297,0.0008326,0.0008326,0.0008326
928,21607.9,0.89067,0.45493,0.79599,0.85727,0.70751,0.77795,0.45344,1.39649,0.65773,0.83294,0.0008227,0.0008227,0.0008227
